CZ,PREROV,Prerov,49.4553775,17.4508621
CZ,SEZIM,Sezimovo Usti,49.3854146,14.684521
CZ,TRUTNOV,Trutnov,50.5608851,15.9130498
CZ,USTINAD,Usti Nad Labem,50.6603327,14.0381357
CZ,USTINAD,Prague,50.0596288,14.446459273258009
CZ,VALASSK,Valašské Meziříčí,49.4716056,17.971593
CZ,ZLIN,Zlin,49.226766,17.6667415
CZ,ZNOJMO,Znojmo,48.8554341,16.0489457
D,ISERLOH,Potsdam,52.4009309,13.0591397
D,SCHWA-G,Schwabisch Gmund,48.7999036,9.7977584
D,AACHEN,Aachen,50.776351,6.083862
D,AALEN,Aalen,48.8362705,10.0931765
D,ALFTER,Alfter,50.7370665,7.0093699
D,AMBERG,Amberg,49.4454211,11.858728
D,ANSBACH,Ansbach,49.3028611,10.5722288
D,ANSBACH,Neuendettelsau,49.2851224,10.7886667
D,ASCHAFF,Aschaffenburg,49.9740542,9.1493636
D,AUGSBUR,Augsburg,48.3668041,10.8986971
D,BAD-HON,Erfurt,50.9777974,11.0287364
D,BAMBERG,Bamberg,49.8916044,10.8868478
D,BAYREUT,Bayreuth,49.9427202,11.5763079
D,BERLIN,Berlin,52.5170365,13.3888599
D,BERLIN,Oranienburg,52.7529379,13.2457591
D,BERLIN,Potsdam,52.4009309,13.0591397
D,BIBERAC,Biberach,48.0984413,9.7899938
D,BIELEFE,Bielefeld,52.0191005,8.531007
D,BIELEFE,Bielefed,NULL,NULL
D,BINGEN,Bingen,49.9667,7.9
D,BOCHUM,Bochum,51.4818111,7.2196635
D,BONN,Bonn,50.735851,7.10066
D,BRANDEN,Brandenburg,52.8455492,13.2461296
D,BRANDEN,Neuruppin,52.9243859,12.8092919
D,BRAUNSC,Braunschweig,52.2646577,10.5236066
D,BREMEN,Bremen,53.0758196,8.8071646
D,BREMERH,Bremerhaven,53.5505392,8.5851945
D,BRUHL,Brühl,50.8291313,6.9037057
D,BUXTEHU,Buxtehude,53.4767351,9.7003941
D,CHEMNIT,Chemnitz,50.8322608,12.9252977
D,CLAUSTH,Clausthal Zellerfeld,51.8070405,10.3364483
D,COBURG,Coburg,50.258112,10.964463
D,COTTBUS,Cottbus,51.7567447,14.3357307
D,DARMSTA,Darmstadt,49.8851869,8.6736295
D,DARMSTA,Oberursel,50.2005518,8.580452
D,DEGGEND,Deggendorf,48.7814115,13.0006423
D,DETMOLD,Detmold,51.936284,8.8791526
D,DORTMUN,Dortmund,51.5142273,7.4652789
D,DRESDEN,Dresden,51.0493286,13.7381437
D,DRESDEN,Rothenburg/Ol,49.3771899,10.1788809
D,DUSSELD,Dusseldorf,51.2254018,6.7763137
D,DUSSELD,Düsseldorf,51.2254018,6.7763137
D,EBERSWA,Eberswalde,52.8350807,13.7996542
D,EICHSTA,Eichstätt,48.8933417,11.1838965
D,ELMSHOR,Elmshorn,53.7532486,9.6524559
D,EMDEN,Emden,53.3670541,7.2058304
D,ERDING,Ismaning,48.2242434,11.6715263
D,ERFURT,Erfurt,50.9777974,11.0287364
D,ERLANGE,Erlangen,49.5928616,11.0056
D,ESSEN,Essen,51.4582235,7.0158171
D,ESSLING,Esslingen,48.7427584,9.3071685
D,FLENSBU,Flensburg,54.7833021,9.4333264
D,FRANKFU,Frankfurt Am Main,50.1106444,8.6820917
D,FRANKFU,Frankfurt,50.1106444,8.6820917
D,FRANKFU,Bad Homburg,50.2267699,8.6169093
D,FREIBER,Freiberg,50.9169415,13.3428889
D,FREIBUR,Freiburg,47.9960901,7.8494005
D,FREISIN,Freising,48.4008273,11.7439565
D,FRIEDRI,Friedrichshafen,47.6500279,9.4800858
D,FULDA,Fulda,50.5542328,9.6770448
D,FURTWAN,Furtwangen,48.0512198,8.2073776
D,GELSENK,Gelsenkirchen,51.5110321,7.0960124
D,GERA,Gera,50.8772301,12.0796208
D,GIESSEN,Giessen,50.5862066,8.6742306
D,GLAUCHA,Glauchau,50.8199031,12.5397873
D,GOTTING,Gottingen,51.5328328,9.9351811
D,GREIFS,Greifswald,54.095791,13.3815238
D,HAGEN,Hagen,51.3582945,7.473296
D,HAHN,Hahn-Flughafen,49.944633350000004,7.261210336785306
D,HALLE,Halle,51.4825041,11.9705452
D,HAMBURG,Hamburg,53.550341,10.000654
D,HAMM,Hamm,51.6804093,7.815197
D,HANNOVE,Hannover,52.3744779,9.7385532
